"[47, 53, 17, 139, 49, 88, 140, -2, -2, 133, -1, -1, 29, 55, 75, 92, 50, 206, 39, -2, -2, 106, -1, -1, 68, 57, 14, 12, 53, 281]","(True, '35분 52초')"
"[35, 50, 18, 82, 67, 27, 31, 60, 189, 120, 0, 1, 105, 64, 155, 89, 55, 564, 121, 58, 26, 149, -2, -2, 68, -2, -2, 78, 67, 21]","(True, '19분 57초')"
"[47, 36, 11, 37, -2, -2, 137, -2, -2, 50, 67, 12, 80, -2, -2, 58, 75, 4, 144, 80, 5, 63, 53, 94, 145, 65, 23, 97, 77, 30]","(False, '28분 49초')"
"[118, 57, 14, 37, -2, -2, 63, 0, 1, 49, 44, 18, 69, 59, 162, 43, 62, 71, 99, -2, -2, 81, 51, 341, 8, 32, 19, 101, 47, 17]","(False, '24분 37초')"
"[42, 47, 15, 144, 0, 1, 119, 46, 13, 28, 54, 123, 12, 56, 18, 0, -2, -2, 121, 50, 6, 67, 52, 579, 50, 52, 378, 105, 0, 1]","(True, '22분 26초')"
"[139, 0, 1, 37, -2, -2, 118, 33, 9, 24, 57, 172, 125, 74, 31, 87, 60, 57, 95, 55, 434, 119, 52, 691, 8, 33, 21, 65, 25, 4]","(False, '15분 55초')"
"[21, 63, 52, 152, -2, -2, 20, 39, 18, 134, 53, 152, 97, 100, 1, 38, 50, 24, 144, -2, -2, 155, 53, 655, 145, 57, 14, 65, 53, 38]","(False, '35분 10초')"
"[38, -1, -1, 64, 57, 14, 157, 60, 92, 48, -2, -2, 90, 54, 265, 101, 52, 427, 60, 50, 2, 91, 64, 11, 51, 20, 10, 93, 47, 101]","(False, '21분 32초')"
"[102, 44, 41, 144, -2, -2, 86, 57, 7, 48, 46, 28, 97, -1, -1, 30, 55, 125, 139, -2, -2, 54, 54, 201, 28, 58, 19, 36, 57, 92]","(False, '22분 41초')"
"[101, 67, 3, 37, 70, 37, 106, 0, 1, 120, 56, 52, 105, 67, 9, 109, 53, 497, 64, 20, 5, 157, 49, 147, 28, 50, 58, 52, 43, 14]","(True, '19분 14초')"
"[0, -2, -2, 89, 53, 543, 32, -2, -2, 48, -2, -2, 65, 55, 153, 141, 55, 365, 37, 41, 58, 118, 33, 3, 28, 51, 35, 52, 38, 8]","(True, '22분 17초')"
"[3, 63, 46, 144, 70, 10, 157, 33, 3, 68, 54, 83, 80, -2, -2, 47, 50, 177, 122, 40, 10, 121, 33, 3, 51, -2, -2, 107, -1, -1]","(False, '21분 43초')"
"[100, -2, -2, 138, 54, 583, 137, 100, 2, 103, -2, -2, 13, 64, 11, 36, 67, 3, 22, 60, 5, 90, 63, 62, 134, 63, 8, 148, -2, -2]","(True, '13분 59초')"
"[35, 56, 25, 139, 47, 155, 141, 52, 191, 130, 53, 267, 151, 51, 57, 17, 44, 9, 37, 53, 76, 157, 80, 10, 28, 61, 23, 115, 56, 285]","(True, '33분 35초')"
"[30, 60, 10, 82, 81, 47, 91, -2, -2, 51, 72, 57, 4, 60, 5, 100, -2, -2, 38, 78, 45, 42, 48, 21, 103, 73, 33, 80, 100, 1]","(True, '20분 21초')"
"[76, 57, 119, 82, 59, 29, 3, 47, 110, 145, 27, 15, 93, 62, 21, 33, 47, 55, 144, 57, 51, 129, -2, -2, 68, -2, -2, 73, -1, -1]","(False, '26분 12초')"
"[127, 62, 293, 83, 56, 229, 32, -1, -1, 8, 51, 88, 125, 61, 181, 17, 25, 4, 60, 10, 10, 121, 68, 31, 50, 50, 2, 105, 33, 3]","(False, '25분 34초')"
"[47, 58, 36, 144, 25, 8, 157, 43, 7, 113, 51, 902, 151, 77, 13, 38, 76, 25, 39, -2, -2, 3, -2, -2, 134, 59, 44, 52, 51, 51]","(False, '29분 32초')"
"[104, 59, 154, 89, 53, 543, 1, 45, 65, 28, 58, 52, 93, 58, 31, 38, 50, 2, 64, 67, 21, 86, 38, 8, 144, -1, -1, 105, 61, 33]","(False, '25분 29초')"
"[85, 75, 12, 139, -2, -2, 2, 63, 24, 68, 55, 11, 78, -2, -2, 58, 58, 365, 82, 61, 160, 91, 33, 3, 50, 54, 26, 97, -1, -1]","(True, '26분 55초')"
"[85, -1, -1, 82, 81, 47, 91, 0, 1, 28, -2, -2, 151, 54, 357, 35, 54, 119, 138, 52, 848, 63, -2, -2, 145, 33, 3, 105, 52, 27]","(True, '31분 27초')"
"[10, -1, -1, 139, 63, 8, 118, -2, -2, 120, 54, 39, 105, 0, 3, 87, 100, 2, 37, 55, 40, 55, 56, 214, 8, -2, -2, 107, 60, 10]","(False, '28분 9초')"
"[42, 48, 60, 121, 57, 7, 140, 54, 13, 145, 0, 2, 151, 33, 12, 0, 61, 128, 139, -2, -2, 119, 56, 208, 28, 52, 116, 52, 60, 25]","(True, '25분 22초')"
"[99, 56, 500, 22, 14, 7, 149, 60, 191, 50, 59, 17, 125, 55, 200, 2, 44, 36, 37, -1, -1, 137, 49, 70, 24, 58, 12, 78, 57, 67]","(False, '24분 8초')"
"[107, 51, 421, 144, 50, 2, 6, 68, 62, 28, 59, 135, 65, -2, -2, 17, 100, 1, 121, -1, -1, 130, 57, 328, 48, 100, 1, 125, 100, 3]","(False, '18분 59초')"
"[47, 62, 45, 89, 20, 5, 63, 46, 52, 51, -2, -2, 4, 53, 598, 56, -1, -1, 64, 52, 42, 149, 80, 5, 50, 50, 14, 80, -1, -1]","(True, '24분 18초')"
"[98, 43, 21, 53, -2, -2, 36, 58, 332, 145, 44, 25, 117, -1, -1, 58, -2, -2, 144, -1, -1, 88, 72, 47, 68, -1, -1, 69, 53, 15]","(False, '19분 19초')"
"[30, 60, 25, 144, -2, -2, 121, 50, 4, 8, 53, 123, 105, 0, 3, 37, 48, 95, 139, -2, -2, 18, 55, 22, 28, 50, 100, 52, 54, 24]","(True, '31분 50초')"
"[17, 49, 41, 143, 52, 223, 146, -1, -1, 130, 68, 114, 93, 47, 101, 148, 62, 47, 26, 52, 604, 101, 66, 319, 28, 0, 1, 151, 50, 4]","(True, '18분 48초')"
"[59, 60, 35, 60, 40, 5, 119, 0, 1, 134, 67, 3, 116, 64, 39, 37, -2, -2, 144, 80, 10, 157, -2, -2, 103, 60, 20, 65, 29, 7]","(True, '26분 45초')"
"[35, 56, 244, 139, 53, 36, 129, 53, 295, 154, 60, 160, 80, -2, -2, 100, 55, 788, 84, 55, 198, 118, -1, -1, 51, -1, -1, 65, 55, 177]","(False, '18분 43초')"
